Project,Subproject,Treatment,Deployment Name,ID Type,Deploy ID,Sequence ID,Begin Time,End Time,Species Name,Common Name,Age,Sex,Individual,Count,Actual Lat,Actual Lon,Fuzzed
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s78,2017-06-13T21:05:05,2017-06-13T21:05:08,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s79,2017-06-13T23:41:29,2017-06-13T23:41:40,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s80,2017-06-14T04:04:44,2017-06-14T04:04:52,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s81,2017-06-14T21:42:02,2017-06-14T21:42:04,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s82,2017-06-14T23:07:43,2017-06-14T23:07:49,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s83,2017-06-16T07:13:47,2017-06-16T07:13:50,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s84,2017-06-16T19:01:29,2017-06-16T19:01:35,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s85,2017-06-17T03:39:04,2017-06-17T03:39:24,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s86,2017-06-18T03:21:50,2017-06-18T03:22:01,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s87,2017-06-18T06:33:03,2017-06-18T06:33:06,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s88,2017-06-21T16:24:07,2017-06-21T16:24:17,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s88,2017-06-21T16:24:07,2017-06-21T16:24:17,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s89,2017-06-24T06:27:49,2017-06-24T06:27:53,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s90,2017-06-26T04:05:44,2017-06-26T04:06:21,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s91,2017-06-26T17:21:03,2017-06-26T17:21:06,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s92,2017-06-27T04:10:26,2017-06-27T04:10:29,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s93,2017-06-27T13:39:35,2017-06-27T13:40:07,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Granville County,,Craig_J_Granville1,Researcher,d23092,d23092s94,2017-06-27T13:42:23,2017-06-27T13:42:26,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.11621,-78.56114,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s1,2017-06-12T12:59:26,2017-06-12T12:59:29,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s2,2017-06-13T09:19:17,2017-06-13T09:20:00,Odocoileus virginianus,White-tailed Deer,Adult,Male,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s2,2017-06-13T09:19:17,2017-06-13T09:20:00,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,2,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s3,2017-06-14T21:05:25,2017-06-14T21:05:28,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s4,2017-06-15T04:41:55,2017-06-15T04:43:01,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,2,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s5,2017-06-15T04:44:15,2017-06-15T04:45:01,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s6,2017-06-16T17:51:01,2017-06-16T17:51:13,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s7,2017-06-17T16:57:18,2017-06-17T16:57:30,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s8,2017-06-22T18:45:53,2017-06-22T18:46:01,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s9,2017-06-23T17:31:31,2017-06-23T17:31:55,Odocoileus virginianus,White-tailed Deer,Adult,Male,,2,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s10,2017-06-26T23:09:24,2017-06-26T23:09:37,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Chatham County,,Upshaw_A_Chatham2,Researcher,d23095,d23095s11,2017-06-29T15:55:16,2017-06-29T15:55:28,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,35.68261,-79.32379,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s1,2017-06-21T15:00:33,2017-06-21T15:00:33,Camera Trapper,Camera Trapper,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s2,2017-06-21T21:58:12,2017-06-21T21:58:12,Unknown Canid,Unknown Canid,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s3,2017-06-22T11:08:03,2017-06-22T11:08:03,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s4,2017-06-24T02:45:04,2017-06-24T02:45:04,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s5,2017-06-24T16:08:59,2017-06-24T16:08:59,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s6,2017-06-24T19:37:55,2017-06-24T19:37:55,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s7,2017-06-25T01:48:27,2017-06-25T01:48:27,Vulpes vulpes,Red Fox,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s8,2017-06-25T13:55:13,2017-06-25T13:55:13,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s9,2017-06-26T13:04:50,2017-06-26T13:04:50,Marmota monax,Woodchuck,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s10,2017-06-26T13:41:07,2017-06-26T13:41:07,Marmota monax,Woodchuck,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s11,2017-06-27T15:07:29,2017-06-27T15:08:00,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s11,2017-06-27T15:07:29,2017-06-27T15:08:00,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s12,2017-06-27T20:55:15,2017-06-27T20:55:15,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s13,2017-06-28T20:23:31,2017-06-28T20:23:39,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s13,2017-06-28T20:23:31,2017-06-28T20:23:39,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s14,2017-06-29T03:20:50,2017-06-29T03:20:50,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s15,2017-06-29T04:30:23,2017-06-29T04:30:23,Vulpes vulpes,Red Fox,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s16,2017-06-29T20:05:17,2017-06-29T20:05:47,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s17,2017-06-29T20:10:10,2017-06-29T20:10:10,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s18,2017-06-29T23:56:03,2017-06-29T23:56:03,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s19,2017-06-30T09:53:36,2017-06-30T09:53:51,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s20,2017-06-30T10:38:08,2017-06-30T10:39:13,Odocoileus virginianus,White-tailed Deer,Adult,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s20,2017-06-30T10:38:08,2017-06-30T10:39:13,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s21,2017-06-30T10:40:29,2017-06-30T10:40:49,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s22,2017-06-30T16:40:42,2017-06-30T16:40:42,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s23,2017-06-30T17:47:38,2017-06-30T17:47:48,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s24,2017-07-01T06:02:37,2017-07-01T06:02:37,Unknown Animal,Unknown Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s25,2017-07-01T12:03:00,2017-07-01T12:03:00,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s26,2017-07-01T12:07:29,2017-07-01T12:07:29,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s27,2017-07-01T12:09:10,2017-07-01T12:09:10,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s28,2017-07-01T12:34:39,2017-07-01T12:34:51,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s29,2017-07-01T15:53:22,2017-07-01T15:53:22,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s30,2017-07-02T14:21:57,2017-07-02T14:21:57,Sciurus carolinensis,Eastern Gray Squirrel,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s31,2017-07-02T23:21:41,2017-07-02T23:22:19,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s32,2017-07-02T23:23:43,2017-07-02T23:23:43,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s33,2017-07-02T23:25:13,2017-07-02T23:26:40,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s34,2017-07-02T23:57:07,2017-07-02T23:57:54,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s35,2017-07-02T23:59:48,2017-07-02T23:59:48,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s36,2017-07-03T00:03:22,2017-07-03T00:03:22,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s37,2017-07-03T01:37:13,2017-07-03T01:37:21,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s38,2017-07-03T11:46:36,2017-07-03T11:46:36,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s39,2017-07-03T13:08:01,2017-07-03T13:08:01,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s40,2017-07-03T13:43:03,2017-07-03T13:43:03,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s41,2017-07-04T02:48:20,2017-07-04T02:48:58,Procyon lotor,Northern Raccoon,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s42,2017-07-04T06:50:25,2017-07-04T06:50:34,Odocoileus virginianus,White-tailed Deer,Juvenile,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s43,2017-07-04T09:32:42,2017-07-04T09:32:42,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s44,2017-07-04T10:27:58,2017-07-04T10:28:07,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s45,2017-07-04T11:04:55,2017-07-04T11:04:55,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s46,2017-07-04T11:30:20,2017-07-04T11:30:20,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s47,2017-07-04T12:17:39,2017-07-04T12:17:58,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s48,2017-07-04T12:56:52,2017-07-04T12:56:52,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s49,2017-07-04T14:55:06,2017-07-04T14:55:06,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s50,2017-07-04T15:27:27,2017-07-04T15:27:27,Other Bird species,Other Bird species,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
North Carolina's Candid Critters Project,Guilford County,,GuilfordCourthouseNMP_Forest_7,Researcher,d23186,d23186s51,2017-07-04T15:28:46,2017-07-04T15:28:46,No Animal,No Animal,Unknown,Unknown,,1,36.13116,-79.84729,FALSE
